key,occurrenceStatus,scientificName,species,dateIdentified,decimalLongitude,decimalLatitude,coordinateUncertaintyInMeters,year,month,day,eventDate,issues,modified,individualCount,identificationRemarks
3070760623,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-04-01T00:46:48,-5.767171,54.669516,8.0,2021,3,31,2021-03-31T08:27:11,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-04-01T10:09:27.000+00:00,,
3771311432,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-6.103734,53.212983,100.0,2021,3,22,2021-03-22T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771311712,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.478085,54.556483,100.0,2021,3,3,2021-03-03T00:00:00,"['COORDINATE_ROUNDED', 'GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771308693,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.529036,54.641463,100.0,2021,3,21,2021-03-21T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771311244,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.709431,54.746657,100.0,2021,3,8,2021-03-08T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771305143,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.797917,54.85236,100.0,2021,3,6,2021-03-06T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771307788,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.779535,54.858512,100.0,2021,3,28,2021-03-28T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771306308,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.904068,54.946268,100.0,2021,3,19,2021-03-19T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771306480,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.93244,54.968725,100.0,2021,3,23,2021-03-23T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3786620225,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-4.472063,52.16103,70.1,2021,3,28,2021-03-28T00:00:00,['CONTINENT_DERIVED_FROM_COORDINATES'],,,
3786655457,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-4.548053,52.93828,70.1,2021,4,1,2021-04-01T00:00:00,['CONTINENT_DERIVED_FROM_COORDINATES'],,,
3786656557,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-4.611924,52.82345,70.1,2021,4,6,2021-04-06T00:00:00,['CONTINENT_DERIVED_FROM_COORDINATES'],,,
3109157502,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-04-15T11:12:53,-6.144964,54.06458,490.0,2021,4,9,2021-04-09T17:35:47,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-04-26T16:44:52.000+00:00,,Yellow flask-shaped capsules of Dog whelk
3090549123,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-04-10T22:12:36,-6.164027,54.066265,,2021,4,9,2021-04-09T17:24:44,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-04-17T22:12:24.000+00:00,,
3097039237,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-04-19T18:36:51,-4.629391,53.281307,10.0,2021,4,19,2021-04-19T19:36:35,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-04-19T19:57:29.000+00:00,,
3355505490,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-04-23T10:02:15,-5.963983,55.043583,4.0,2021,4,21,2021-04-21T12:16:20,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-09-03T14:04:03.000+00:00,,
3109075565,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-04-23T10:35:10,-5.964103,55.043339,3.0,2021,4,21,2021-04-21T12:24:59,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-04-26T16:35:22.000+00:00,,
3109302048,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-04-26T08:41:05,-3.572181,54.580828,1257.0,2021,4,24,2021-04-24T09:14:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-04-26T09:21:53.000+00:00,,
3320888638,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-06-25T11:40:37,-5.964021,55.04333,,2021,4,21,2021-04-21T12:40:26,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-06-26T12:30:31.000+00:00,,
4005594563,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-4.766211,54.08521,70.7,2021,4,24,2021-04-24T00:00:00,"['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",,,
4005595090,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-4.764306,54.08509,70.7,2021,4,24,2021-04-24T00:00:00,"['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",,,
3786653121,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-4.070165,53.29124,70.1,2021,4,10,2021-04-10T00:00:00,['CONTINENT_DERIVED_FROM_COORDINATES'],,,
4005594857,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-4.765086,54.08509,70.7,2021,4,24,2021-04-24T00:00:00,"['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",,,
3771307672,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-6.10343,53.212111,100.0,2021,4,2,2021-04-02T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771305204,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.854148,54.63742,100.0,2021,4,1,2021-04-01T00:00:00,"['COORDINATE_ROUNDED', 'GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771309587,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.56906,54.664379,100.0,2021,4,2,2021-04-02T00:00:00,"['COORDINATE_ROUNDED', 'GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771309459,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.691435,54.665875,100.0,2021,4,1,2021-04-01T00:00:00,"['COORDINATE_ROUNDED', 'GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771306527,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.798346,54.854065,100.0,2021,4,9,2021-04-09T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
4005594483,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-4.756809,54.06013,70.7,2021,5,22,2021-05-22T00:00:00,"['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",,,
3113313973,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-05-08T19:01:03,-5.573425,54.66985,,2021,5,8,2021-05-08T15:28:28,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-05-09T05:19:01.000+00:00,,
3113642648,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-05-12T09:35:13,-5.738557,54.675662,,2021,5,11,2021-05-11T17:41:15,['CONTINENT_DERIVED_FROM_COORDINATES'],2021-05-12T11:28:12.000+00:00,,
3118330000,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-05-16T09:56:45,-5.738227,54.674717,,2021,5,15,2021-05-15T19:23:03,['CONTINENT_DERIVED_FROM_COORDINATES'],2021-05-23T10:47:24.000+00:00,,
3302070678,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-05-23T09:34:23,-5.738805,54.675069,,2021,5,22,2021-05-22T14:45:07,['CONTINENT_DERIVED_FROM_COORDINATES'],2021-06-04T12:43:59.000+00:00,,
3302060692,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-05-23T09:52:35,-5.54265,54.335022,16.0,2021,5,22,2021-05-22T12:59:58,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-06-04T12:42:24.000+00:00,,
3301891708,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-05-23T10:06:16,-5.73871,54.675223,,2021,5,22,2021-05-22T14:04:47,['CONTINENT_DERIVED_FROM_COORDINATES'],2021-06-04T12:40:19.000+00:00,,
3301840757,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-05-26T22:47:49,-5.643972,54.490345,5.0,2021,5,26,2021-05-26T21:08:24,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-06-02T21:24:04.000+00:00,,
4005595004,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-4.758856,54.06034,70.7,2021,5,22,2021-05-22T00:00:00,"['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",,,
4005604458,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-4.054564,52.48292,70.7,2021,5,2,2021-05-02T00:00:00,['CONTINENT_DERIVED_FROM_COORDINATES'],,,
3771308760,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-6.106781,53.223882,100.0,2021,5,22,2021-05-22T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771304878,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.729204,54.847477,100.0,2021,5,8,2021-05-08T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771307373,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.841304,54.889316,100.0,2021,5,1,2021-05-01T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
4005604465,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-4.650373,53.28673,70.7,2021,5,7,2021-05-07T00:00:00,['CONTINENT_DERIVED_FROM_COORDINATES'],,,
3302467264,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-06-04T10:19:05,-5.738873,54.675091,,2021,6,3,2021-06-03T12:46:28,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-06-04T12:34:42.000+00:00,,
3307366992,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-06-12T09:45:48,-5.732149,54.67267,,2021,6,11,2021-06-11T17:41:58,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-06-15T10:18:12.000+00:00,,
3307539091,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-06-16T11:25:28,-5.626508,54.255053,8.0,2021,6,16,2021-06-16T12:24:09,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-06-18T13:34:18.000+00:00,,
3321090588,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-06-22T18:15:40,-5.543368,54.33305,30.0,2021,6,22,2021-06-22T02:10:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-07-02T11:16:20.000+00:00,,
3320907774,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-06-26T11:24:54,-5.738809,54.675109,,2021,6,25,2021-06-25T17:16:53,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-07-02T11:14:13.000+00:00,,
